"road_id","road_name","road_type","urban_rural","onrc","seal_type","owner_type","total_km","lane_km","traffic","heavy","VKT","VKT_Heavy","adrc","maint","emergency","wol","geom_id"
744,"SEAVIEW ROAD","Local Authority","Rural","Access","Sealed","L",4.272,8.544,392,0.11,611238,67236,5595.51,1646.48,0,7241.99,848
744,"SEAVIEW ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",5.327,10.654,392,0.11,762187,83841,5745.67,6950.69,0,12696.36,849
745,"SEDDON STREET","Local Authority","Rural","Access","Sealed","L",1.915,3.83,131,0.11,91566,10072,10549.09,448.22,0,10997.31,850
745,"SEDDON STREET","Local Authority","Rural","Low Volume","Sealed","L",0.916,1.832,15,0.11,5129,564,21892.86,1405.04,0,23297.9,851
746,"SELMES ROAD","Local Authority","Rural","Access","Sealed","L",2.252,4.504,479,0.11,393650,43167,14699.99,1151.09,0,15851.08,852
748,"SHEFFIELD STREET","Local Authority","Urban","Primary Collector","Sealed","L",0.345,0.69,2177,0.21,274139,57569,57999.37,52071.6,136.53,110070.97,853
749,"SCHOLLUMS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.433,0.866,6,0.13,948,123,3342.85,3334.94,0,6677.79,854
750,"SLOGAN STREET","Local Authority","Urban","Low Volume","Sealed","L",0.088,0.176,45,0.09,1445,130,6739.64,1167.44,0,7907.08,855
751,"SPEEDS ROAD","Local Authority","Rural","Access","Sealed","L",2.127,4.254,98,0.13,76083,9891,8414.18,14293.08,237.89,22707.26,856
751,"SPEEDS ROAD","Local Authority","Rural","Access","Unsealed","L",2.604,5.208,98,0.13,93145,12109,1634.59,9247.48,1805.59,10882.07,857
752,"SPEEDS ROAD SOUTH","Local Authority","Rural","Access","Sealed","L",0.731,1.462,54,0.13,14408,1873,8115.43,3459.79,0,11575.22,858
752,"SPEEDS ROAD SOUTH","Local Authority","Rural","Access","Unsealed","L",1.259,2.518,54,0.13,24815,3226,1497.15,3751.1,266.88,5248.25,859
753,"SPRAY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.033,0.033,12,0.13,145,19,145493.13,4085.06,0,149578.19,860
754,"ST LEONARDS ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",1.125,2.25,544,0.11,223380,24572,10537.73,7093.18,0,17630.91,861
755,"ST OMER ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.895,1.79,12,0.09,3920,353,1501.32,1461.04,0,2962.36,862
756,"STACES ROAD","Local Authority","Rural","Access","Sealed","L",0.567,0.567,82,0.13,16970,2206,24234.48,166.41,0,24400.89,863
757,"STAFFORD STREET","Local Authority","Rural","Access","Sealed","L",0.47,0.94,57,0.13,9778,1271,2121.77,4380.14,0,6501.91,864
759,"STEAM WHARF ROAD","Local Authority","Rural","Access","Sealed","L",1.066,2.132,56,0.13,21789,2833,5638.5,2412.89,0,8051.39,865
760,"SWAMP ROAD","Local Authority","Rural","Access","Sealed","L",1.42,2.84,45,0.13,23324,3032,23641.44,6538.21,0,30179.65,866
760,"SWAMP ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.196,0.392,12,0.13,858,112,4278.31,2360.55,127.55,6638.86,867
760,"SWAMP ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",1.698,3.396,233,0.1,144110,14411,25468.6,1515.42,0,26984.02,868
761,"SUMMERLANDS ROAD","Local Authority","Rural","Low Volume","Sealed","L",1.956,3.912,34,0.13,24454,3179,6286.26,5143.67,0,11429.93,869
761,"SUMMERLANDS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.524,3.048,23,0.13,12794,1663,2479.86,2035.06,0,4514.92,870
763,"STUMP CREEK ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.48,0.96,24,0.13,4205,547,2314.14,2114.54,0,4428.68,871
764,"SANGSTERS ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.013,0.013,6,0.12,28,3,21872.99,16470,0,38342.99,872
764,"SANGSTERS ROAD","Local Authority","Rural","Unknown","Sealed","L",0.421,0.421,,,,,37111.81,59.38,0,37171.19,873
765,"TARRANTS ROAD","Local Authority","Rural","Low Volume","Sealed","L",1.03,2.06,32,0.13,12030,1564,13745.98,2615.61,0,16361.59,874
766,"TALLOTS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.61,0.61,13,0.11,2894,318,4930.98,23100.94,0,28031.92,875
767,"TACHALLS ROAD EAST","Local Authority","Rural","Low Volume","Sealed","L",0.24,0.48,26,0.11,2278,251,5919.73,1236.91,0,7156.64,876
767,"TACHALLS ROAD EAST","Local Authority","Rural","Low Volume","Unsealed","L",0.288,0.576,13,0.11,1367,150,1385.82,827.39,0,2213.21,877
768,"TAIMATE ROAD","Local Authority","Rural","Low Volume","Sealed","L",1.982,1.982,13,0.11,9405,1035,27249.7,7962.18,0,35211.88,878
769,"TAPPS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.78,3.56,65,0.11,42230,4645,5817.73,9072.26,0,14889.99,879
771,"TE ROU ROAD","Local Authority","Rural","Low Volume","Unsealed","L",2.242,2.242,13,0.13,10638,1383,2203.18,1288.46,0,3491.64,880
772,"TE TOWAKA-PORT LIGAR ROAD1","Local Authority","Rural","Access","Unsealed","L",2.92,2.92,56,0.12,59685,7162,1583.07,2737.19,435.29,4320.26,881
773,"TE TOWAKA-PORT LIGAR ROAD2","Local Authority","Rural","Low Volume","Unsealed","L",18.597,18.597,17,0.12,115394,13847,1660.47,1118.77,405.85,2779.24,882
774,"TENNYSON INLET ROAD","Local Authority","Rural","Access","Sealed","L",10.659,21.318,112,0.11,435740,47931,14837.18,8071.17,1042.67,22908.35,883
775,"TETLEY BROOK ROAD","Local Authority","Rural","Access","Sealed","L",1.872,3.744,163,0.11,111375,12251,27140.18,1149.79,0,28289.97,884
775,"TETLEY BROOK ROAD","Local Authority","Rural","Low Volume","Unsealed","L",3.28,6.56,52,0.11,62254,6848,1476.92,1396.71,0,2873.63,885
776,"THE PARADE (ANIKIWA)","Local Authority","Rural","Access","Unsealed","L",0.22,0.22,56,0.11,4497,495,1599.94,1240.84,0,2840.78,886
777,"THE PARADE (OKIWI BAY)","Local Authority","Rural","Low Volume","Sealed","L",0.428,0.428,56,0.12,8748,1050,24803.75,1524.72,0,26328.47,887
778,"THOMAS ROAD","Local Authority","Rural","Access","Sealed","L",2.125,4.25,131,0.1,101607,10161,8396.67,2218.5,0,10615.17,888
779,"THOMPSON PLACE","Local Authority","Rural","Low Volume","Sealed","L",0.178,0.356,26,0.11,1689,186,6689.69,4707.87,0,11397.56,889
780,"THOMSONS FORD ROAD","Local Authority","Rural","Primary Collector","Sealed","L",1.497,2.994,1252,0.11,684099,75251,19927.76,2527.36,3.34,22455.12,890
780,"THOMSONS FORD ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",0.75,1.5,916,0.11,250755,27583,12574.96,3715.91,0,16290.87,891
781,"TINLINE ROAD","Local Authority","Rural","Low Volume","Unsealed","L",8.339,16.678,13,0.11,39569,4353,2823.64,2659.41,62.78,5483.05,892
782,"TIRIMOANA TERRACE","Local Authority","Rural","Access","Sealed","L",0.521,1.042,54,0.11,10269,1130,9728.91,5372.94,0,15101.85,893
783,"TITIRANGI ROAD","Local Authority","Rural","Access","Sealed","L",0.812,0.812,109,0.08,32305,2584,28995.44,5276.67,56.65,34272.11,894
783,"TITIRANGI ROAD","Local Authority","Rural","Access","Unsealed","L",15.031,24.844,77,0.086,422071,36365,2174.06,1963.97,130.46,4138.03,895
783,"TITIRANGI ROAD","Local Authority","Rural","Low Volume","Unsealed","L",9.514,9.514,43,0.09,149322,13439,1849.2,1285.61,44.84,3134.81,896
785,"TOP VALLEY ROAD","Local Authority","Rural","Access","Unsealed","L",3.782,7.564,65,0.13,89728,11665,1645.16,1875.98,82.5,3521.14,897
786,"TOREA ROAD","Local Authority","Rural","Access","Sealed","L",1.712,3.424,22,0.09,13747,1237,6478.19,2466.23,2391.64,8944.42,898
787,"TOTARANUI ROAD","Local Authority","Rural","Low Volume","Sealed","P",0.011,0.011,11,0.09,44,4,193584.49,62.39,0,193646.88,899
787,"TOTARANUI ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.589,0.589,8,0.09,1720,155,1831.6,208.8,0,2040.4,900
787,"TOTARANUI ROAD","Local Authority","Rural","Unknown","Sealed","P",0.601,0.601,,,,,23579.48,131.19,0,23710.67,901
788,"TUMBLEDOWN BAY ROAD","Local Authority","Rural","Access","Sealed","L",2.403,4.806,105,0.107,92452,9882,10417.48,12151.09,2156.15,22568.57,902
788,"TUMBLEDOWN BAY ROAD","Local Authority","Rural","Access","Unsealed","L",2.546,5.092,102,0.102,94383,9635,2397.28,2659.85,1297.66,5057.13,903
788,"TUMBLEDOWN BAY ROAD","Local Authority","Rural","Low Volume","Sealed","L",1.769,3.538,77,0.107,49850,5326,2757.95,897.49,452.21,3655.44,904
788,"TUMBLEDOWN BAY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",10.784,21.568,73,0.109,285945,31262,1797.29,1882.21,724.72,3679.5,905
789,"TUNAKINO VALLEY ROAD","Local Authority","Rural","Access","Sealed","L",1.785,3.57,77,0.12,50167,6020,7591.02,4750.94,188.97,12341.96,906
789,"TUNAKINO VALLEY ROAD","Local Authority","Rural","Access","Unsealed","L",5.389,5.389,77,0.12,151458,18175,2694.44,2882.59,0,5577.03,907
790,"TUNAPAI ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.876,0.876,12,0.12,3837,460,1146.12,0,0,1146.12,908
791,"TWIDLES ROAD (PRIVATE)","Private Road","Rural","Low Volume","Unsealed","P",0.6,0.6,13,0.11,2847,313,460.79,347.11,0,807.9,909
792,"TYNTESFIELD ROAD","Local Authority","Rural","Access","Sealed","L",3.761,7.522,272,0.1,373392,37339,25278.02,1711.72,103.16,26989.74,910
792,"TYNTESFIELD ROAD","Local Authority","Rural","Access","Unsealed","L",1.819,3.638,272,0.1,180590,18059,23792.3,1035.97,0,24828.27,911
792,"TYNTESFIELD ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.014,0.028,22,0.13,112,15,161201.93,576.43,0,161778.36,912
792,"TYNTESFIELD ROAD","Local Authority","Rural","Low Volume","Unsealed","L",6.233,12.466,22,0.13,50051,6507,1636.62,1251.22,0,2887.84,913
793,"TYTLER STREET","Local Authority","Rural","Low Volume","Sealed","L",0.553,1.106,45,0.13,9083,1181,25852.8,2560.86,0,28413.66,914
794,"TAYLORS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.239,0.239,6,0.11,523,58,1314.96,2834.48,0,4149.44,915
794,"TAYLORS ROAD","Local Authority","Rural","Unknown","Unsealed","L",0.198,0.198,,,,,23579.48,0,0,23579.48,916
795,"TE HORA PA ROAD","Local Authority","Rural","Access","Sealed","L",0.866,1.732,57,0.11,18017,1982,26420.29,2101.67,0,28521.96,917
796,"GREIG LANE","Local Authority","Rural","Low Volume","Sealed","L",0.23,0.23,17,0.11,1427,157,2659.57,476.59,0,3136.16,918
797,"UGBROOKE ROAD","Local Authority","Rural","Access","Sealed","L",0.032,0.064,65,0.11,759,84,23030.04,106568.88,0,129598.92,919
797,"UGBROOKE ROAD","Local Authority","Rural","Access","Unsealed","L",1.495,2.99,65,0.11,35469,3902,1646.69,625,41.81,2271.69,920
799,"UPTON DOWNS ROAD","Local Authority","Rural","Access","Sealed","L",2.453,4.906,60,0.107,53752,5764,11013.15,3727.29,402.05,14740.44,921
799,"UPTON DOWNS ROAD","Local Authority","Rural","Access","Unsealed","L",1.427,2.854,61,0.108,31622,3415,2388.02,1008.9,0,3396.92,922
799,"UPTON DOWNS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.881,1.881,13,0.11,8925,982,1244.44,1191.39,0,2435.83,923
800,"URE ROAD","Local Authority","Rural","Access","Sealed","L",0.32,0.64,59,0.106,6836,727,9918.58,17186.19,19480.03,27104.77,924
800,"URE ROAD","Local Authority","Rural","Access","Unsealed","L",2.754,5.508,65,0.11,65339,7187,1555.18,2012.24,17684.72,3567.42,925
800,"URE ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.1,0.1,,,,,17934.99,117149.65,16543.51,135084.64,926
800,"URE ROAD","Local Authority","Rural","Low Volume","Unsealed","L",9.006,12.277,36,0.106,117129,12383,6516.1,23890.35,17601.4,30406.45,927
802,"VICKERMAN STREET","Local Authority","Rural","Secondary Collector","Sealed","L",4.698,9.396,349,0.103,598382,61812,11174.45,3066.15,23.69,14240.6,928
803,"WAITUI ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.815,0.815,8,0.09,2380,214,2188.8,762.56,0,2951.36,929
804,"WAIREKA ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.536,0.536,6,0.11,1174,129,1348.04,0,0,1348.04,930
805,"WAIHOPAI VALLEY ROAD","Local Authority","Rural","Access","Sealed","L",12.552,25.104,127,0.107,584042,62246,21547.34,12453.65,769.07,34000.99,931
805,"WAIHOPAI VALLEY ROAD","Local Authority","Rural","Access","Unsealed","L",3.283,6.566,54,0.13,64708,8412,4147.53,4340.56,0,8488.09,932
805,"WAIHOPAI VALLEY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",6.249,6.249,20,0.13,45835,5958,2807.02,2003.27,90.25,4810.29,933
805,"WAIHOPAI VALLEY ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",25.454,50.908,427,0.106,3970515,422283,12964.76,9719.51,381.5,22684.27,934
806,"WAIKAKAHO ROAD","Local Authority","Rural","Access","Sealed","L",2.66,5.32,272,0.1,264229,26543,5952.26,16360.01,327.35,22312.27,935
806,"WAIKAKAHO ROAD","Local Authority","Rural","Access","Unsealed","L",4.401,8.802,221,0.1,354667,35467,1584.81,10908.71,305.38,12493.52,936
806,"WAIKAKAHO ROAD","Local Authority","Rural","Low Volume","Unsealed","L",2.525,5.05,205,0.1,188933,18893,3690.42,4277.33,217.35,7967.75,937
810,"WAIRAU BAR ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",8.084,16.168,242,0.102,713528,72589,10614.09,2984.37,83.89,13598.46,938
811,"WAITAI ROAD","Local Authority","Rural","Low Volume","Unsealed","L",10.5,10.5,4,0.12,15330,1840,1435.28,0,0,1435.28,939
812,"WAITATA ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.871,1.871,6,0.12,4097,492,1360.04,918.48,0,2278.52,940
813,"WAIUA BAY ROAD","Local Authority","Rural","Access","Unsealed","L",3.712,3.712,2,0.12,2710,325,1236.45,147.09,0,1383.54,941
814,"WAKAMARINA ROAD","Local Authority","Rural","Access","Sealed","L",9.687,19.374,122,0.123,430388,53085,14926.68,7690.81,232.96,22617.49,942
814,"WAKAMARINA ROAD","Local Authority","Rural","Access","Unsealed","L",0.563,1.126,77,0.11,15823,1741,2370.96,7531.72,0,9902.68,943
814,"WAKAMARINA ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.138,0.276,39,0.11,1964,216,3050.25,906.27,0,3956.52,944
814,"WAKAMARINA ROAD","Local Authority","Rural","Low Volume","Unsealed","L",4.653,7.586,39,0.11,66235,7286,2704.76,1503.92,166.56,4208.68,945
817,"WAKEFIELD STREET (TUAMARINA)","Local Authority","Rural","Access","Unsealed","L",0.275,0.275,65,0.13,6524,848,1732.39,1718.25,0,3450.64,946
818,"WARD BEACH ROAD","Local Authority","Rural","Access","Sealed","L",2.446,4.892,87,0.11,77673,8544,12255.16,1887.8,117.28,14142.96,947
818,"WARD BEACH ROAD","Local Authority","Rural","Low Volume","Sealed","L",1.829,3.658,65,0.11,43393,4773,10945.62,1680.42,102.32,12626.04,948
818,"WARD BEACH ROAD","Local Authority","Rural","Low Volume","Unsealed","L",1.925,1.925,52,0.11,36536,4019,1535.78,2562.5,0,4098.28,949
820,"WARD STREET (WARD)","Local Authority","Rural","Low Volume","Sealed","L",0.645,1.29,45,0.11,10594,1165,3296.53,1393.83,0,4690.36,950
821,"WATERFALLS ROAD","Local Authority","Rural","Access","Sealed","L",5.349,10.698,79,0.11,153408,16875,17273.56,1609.09,177.17,18882.65,951
821,"WATERFALLS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",6.183,12.366,39,0.11,88015,9682,1907.13,1476.69,47.82,3383.82,952
823,"WATSONS ROAD","Local Authority","Rural","Access","Sealed","L",1.001,2.002,35,0.13,12788,1662,4585.05,2019.69,0,6604.74,953
823,"WATSONS ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.492,0.984,17,0.13,3053,397,2245.08,1618.59,0,3863.67,954
824,"WELD ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.408,0.408,12,0.11,1787,197,1197.13,1879.49,12.25,3076.62,955
825,"WESTS ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.153,0.306,8,0.11,447,49,19690.81,6418.18,0,26108.99,956
825,"WESTS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.217,0.217,8,0.11,634,70,2286.4,363.29,0,2649.69,957
826,"WHARANUI BEACH ROAD","Local Authority","Rural","Low Volume","Sealed","L",0.035,0.07,8,0.11,102,11,4871.69,297.14,0,5168.83,958
826,"WHARANUI BEACH ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.582,0.582,8,0.11,1699,187,4224.7,1920.81,0,6145.51,959
827,"WHARF ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.751,0.751,24,0.12,6579,789,1797.47,1367.56,33866.81,3165.03,960
828,"WILLIAMS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.61,0.61,12,0.09,2672,240,7081.61,811.89,0,7893.5,961
829,"WOODMANS ROAD","Local Authority","Rural","Low Volume","Unsealed","L",5.977,11.954,2,0.12,4363,524,1453.44,0,0,1453.44,962
830,"WRATTS ROAD","Local Authority","Rural","Access","Sealed","L",2.884,5.768,174,0.103,182909,18751,3360.26,1283.2,0,4643.46,963
831,"WREKIN ROAD","Local Authority","Rural","Access","Sealed","L",2.212,4.424,185,0.1,149151,14915,4497.33,2479.9,0,6977.23,964
837,"ALLEN STREET","Local Authority","Urban","Low Volume","Sealed","L",0.089,0.178,36,0.04,1169,47,31604.97,20086.8,0,51691.77,965
842,"DUBLIN STREET WEST","Local Authority","Urban","Low Volume","Sealed","L",0.04,0.04,12,0.06,175,11,1522.01,6280,0,7802.01,966
843,"GRAVESEND","Local Authority","Urban","Access","Sealed","L",0.073,0.146,490,0.06,13056,783,11041.58,1793.68,0,12835.26,967
844,"MATAI PLACE","Local Authority","Urban","Low Volume","Sealed","L",0.152,0.304,79,0.06,4383,263,11909.41,8483.23,0,20392.64,968
845,"MARINA DRIVE","Local Authority","Urban","Low Volume","Sealed","L",0.439,0.742,420,0.07,67327,4701,4034.67,3124.62,0,7159.29,969
845,"MARINA DRIVE","Local Authority","Urban","Secondary Collector","Sealed","L",0.255,0.446,252,0.07,23475,1636,4834.61,1469.52,0,6304.13,970
847,"OXFORD STREET NORTH","Local Authority","Urban","Low Volume","Sealed","L",0.235,0.47,61,0.06,5224,313,12126.24,11473.96,0,23600.2,971
849,"CROISILLES ROAD","Local Authority","Rural","Secondary Collector","Sealed","L",8.247,16.494,222,0.12,668925,80271,7251.53,4585.5,2567.84,11837.03,972
850,"FOX'S ISLAND ROAD","Local Authority","Rural","Access","Sealed","L",0.324,0.648,38,0.13,4494,584,5867.71,766.83,0,6634.54,973
851,"CEMETERY ROAD","Local Authority","Rural","Low Volume","Unsealed","L",0.754,1.508,12,0.13,3303,429,1509.95,1213.19,0,2723.14,974
851,"CEMETERY ROAD","Local Authority","Rural","Unknown","Unsealed","L",0.153,0.306,,,,,23579.48,0,0,23579.48,975
853,"LAKE TIMARA ROAD WEST","Local Authority","Rural","Access","Sealed","L",0.4,0.4,79,0.13,11534,1499,4174.76,9430.43,0,13605.19,976
853,"LAKE TIMARA ROAD WEST","Local Authority","Rural","Low Volume","Unsealed","L",0.39,0.78,26,0.13,3701,481,1197.74,2429.53,0,3627.27,977
854,"TACHALLS ROAD WEST","Local Authority","Rural","Low Volume","Sealed","L",0.035,0.035,17,0.11,217,24,7309.73,512.4,0,7822.13,978
854,"TACHALLS ROAD WEST","Local Authority","Rural","Low Volume","Unsealed","L",1.696,1.696,17,0.11,10524,1158,2519.49,2964.65,441.99,5484.14,979
855,"AWATERE VALLEY ROAD2 (MEDWAY-JORDAN","Local Authority","Rural","Access","Sealed","L",9.657,19.314,54,0.11,190339,20933,13408.31,1835.27,618.55,15243.58,980
855,"AWATERE VALLEY ROAD2 (MEDWAY-JORDAN","Local Authority","Rural","Access","Unsealed","L",5.103,10.206,54,0.107,100580,10797,2888.23,11069.02,1067.44,13957.25,981
856,"AWATERE VALLEY ROAD3 (JORDAN-LIMEST","Local Authority","Rural","Access","Sealed","L",0.04,0.08,43,0.11,628,69,23677.49,34172.84,0,57850.33,982
856,"AWATERE VALLEY ROAD3 (JORDAN-LIMEST","Local Authority","Rural","Access","Unsealed","L",0.776,1.552,43,0.1,12179,1218,14341.48,3955.46,0,18296.94,983
856,"AWATERE VALLEY ROAD3 (JORDAN-LIMEST","Local Authority","Rural","Low Volume","Sealed","L",3.35,6.7,44,0.11,53217,5851,8465.3,3111.6,322.86,11576.9,984
856,"AWATERE VALLEY ROAD3 (JORDAN-LIMEST","Local Authority","Rural","Low Volume","Unsealed","L",15.602,31.204,40,0.11,225638,24820,3244.93,3720,124.83,6964.93,985
857,"AWATERE VALLEY ROAD4 (LIMEST-MOLES)","Local Authority","Rural","Low Volume","Unsealed","L",43.118,78.513,38,0.11,602522,66277,11938.99,3781.73,82.71,15720.72,986
858,"KENEPURU ROAD (HEADS-RAETIHI)","Local Authority","Rural","Access","Sealed","L",18.925,37.223,92,0.091,635619,58011,7474.19,5423.45,5794.82,12897.64,987
858,"KENEPURU ROAD (HEADS-RAETIHI)","Local Authority","Rural","Access","Unsealed","L",9.338,15.438,64,0.09,218336,19757,2265.67,1603.37,5380.68,3869.04,988
858,"KENEPURU ROAD (HEADS-RAETIHI)","Local Authority","Rural","Low Volume","Unsealed","L",0.292,0.584,44,0.1,4690,469,2292.16,2985.85,5000,5278.01,989
859,"KEITH COLEMAN LANE","Local Authority","Rural","Low Volume","Unsealed","L",0.806,0.806,12,0.123,3567,438,5859.38,2558.21,0,8417.59,990
866,"FOURTEENTH LANE","Local Authority","Urban","Low Volume","Sealed","L",0.073,0.073,10,0.04,266,11,5656.2,4612.33,68.49,10268.53,991
867,"PAK LIMS ROAD","Local Authority","Urban","Access","Sealed","L",0.045,0.045,381,0.07,6258,438,20807.75,67578.58,0,88386.33,992
867,"PAK LIMS ROAD","Local Authority","Urban","Secondary Collector","Sealed","L",0.769,1.538,653,0.17,183287,31159,4978.83,2688.67,0,7667.5,993
